    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Population-based model: No genetic data (12 skipped fields)



    Mean time to extinction, SE, SD
    Median time to extinction
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);det-r;stoch-r;SE(r);SD(r);N-extant;SE(N-extant);SD(N-extant);N-all;SE(N-all);SD(N-all);GeneDiv;SE(GD);SD(GD);Inbreed;SE(Inbr);SD(Inbr);nAlleles;SE(nAlleles);SD(nAlleles);nLethals;SE(nLethals);SD(nLethals);TE;SE(TE);SD(TE);medianTE
Default Scenario
Population 1: Population1
0; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151;      0;      0;      0; 128501.00; 0.00; 0.00; 128501.00; 0.00; 0.00; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
1; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4119; 0.0015; 0.1036; 128824.49; 183.79; 12996.17; 128824.49; 183.79; 12996.17; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
2; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4085; 0.0015; 0.1030; 128322.92; 179.10; 12664.60; 128322.92; 179.10; 12664.60; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
3; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4082; 0.0015; 0.1058; 128515.07; 182.66; 12915.78; 128515.07; 182.66; 12915.78; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
4; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4110; 0.0015; 0.1037; 128289.38; 178.90; 12650.27; 128289.38; 178.90; 12650.27; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
5; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4064; 0.0015; 0.1037; 128546.54; 180.80; 12784.48; 128546.54; 180.80; 12784.48; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
6; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4124; 0.0015; 0.1039; 128159.69; 182.18; 12882.19; 128159.69; 182.18; 12882.19; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
7; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4083; 0.0015; 0.1030; 128243.99; 183.22; 12955.61; 128243.99; 183.22; 12955.61; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
8; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4074; 0.0015; 0.1032; 128508.30; 180.24; 12745.02; 128508.30; 180.24; 12745.02; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
9; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4111; 0.0014; 0.1020; 128157.58; 178.13; 12595.51; 128157.58; 178.13; 12595.51; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
10; 1.0000; 0.0000; 0.0000; 0.0000; 0.4151; 0.4114; 0.0014; 0.1024; 128272.86; 178.61; 12629.30; 128272.86; 178.61; 12629.30; 0.0000; 0.0000; 0.0000; 1.0000; 0.0000; 0.0000; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
